symbol,side,amount,open_time,open_price,close_time,close_price,notional,profit,profit_percent
ETH-PERP,buy,0.06711499483214539,2021-01-01 04:00:00,744.99,2021-01-01 07:15:00,731.8286056301906,49.99999999999999,-0.9527085862730014,-1.9040843135265342
ETH-PERP,buy,0.06645952696279171,2021-01-01 08:15:00,745.17,2021-01-01 14:15:00,736.362748417947,49.5236457068635,-0.6542491499333529,-1.320160272036724
SOL-PERP,buy,30.08961537119072,2021-01-01 17:45:00,1.635,2021-01-02 00:30:00,1.71675,49.19652113189683,2.3892290487705714,4.85310282802039
ETH-PERP,buy,0.06796662529003131,2021-01-02 19:30:00,741.41,2021-01-02 23:15:00,778.4805,50.39113565628211,2.447245503147345,4.853102828020394
SOL-PERP,buy,26.84772869069221,2021-01-03 10:00:00,1.9225,2021-01-03 12:00:00,1.98,51.61475840785578,1.4704031168640026,2.8468108734808895
ETH-PERP,buy,0.06647613963973052,2021-01-03 12:15:00,787.5,2021-01-03 16:00:00,820.26,52.349959966287784,2.102943959810547,4.014278005396216
SOL-PERP,buy,23.707627945035764,2021-01-04 22:00:00,2.2525,2021-01-05 02:30:00,2.365125,53.40143194619306,2.5934405424668636,4.853102828020382
SOL-PERP,buy,22.886256157919036,2021-01-05 19:00:00,2.39,2021-01-05 21:00:00,2.2140446386064494,54.6981522174265,-4.10071801468517,-7.49175128207641
SOL-PERP,buy,22.76661328003628,2021-01-07 16:45:00,2.3125,2021-01-07 19:45:00,2.428125,52.647793210083904,2.556840077247728,4.853102828020392
SOL-PERP,buy,22.801781500510685,2021-01-08 14:30:00,2.365,2021-01-08 16:15:00,2.4832500000000004,53.926213248707775,2.6189265464234937,4.853102828020386
SOL-PERP,buy,16.840145281073024,2021-01-09 11:15:00,3.28,2021-01-09 14:45:00,3.1003366456367987,55.235676521919515,-3.1007690463994875,-5.609780166540341
SOL-PERP,buy,16.15810142926103,2021-01-09 16:15:00,3.3225,2021-01-09 17:45:00,3.1435893323579633,53.68529199871977,-2.9639925236348654,-5.5171892895345565
SOL-PERP,buy,16.212203645000724,2021-01-10 00:30:00,3.22,2021-01-10 01:15:00,3.3810000000000002,52.203295736902334,2.5352530574626653,4.8531028280203925
SOL-PERP,buy,15.442865636284093,2021-01-12 18:30:00,3.4625,2021-01-12 20:30:00,3.3490338692153387,53.470922265633675,-1.8258749336000648,-3.4123176445978634
ETH-PERP,sell,0.04910544794346007,2021-01-12 17:15:00,1088.9,2021-01-12 21:00:00,1034.455,53.470922265633675,2.600558304389098,4.866906834784357
SOL-PERP,buy,15.465402426713048,2021-01-12 23:15:00,3.4825,2021-01-13 01:15:00,3.656625,53.85826395102819,2.6156265887816854,4.853102828020388
ETH-PERP,sell,0.05240436709928662,2021-01-13 06:00:00,1052.7,2021-01-13 07:45:00,1021.6,55.166077245419025,1.5536841517159754,2.818348829741752
SOL-PERP,buy,16.07555152910259,2021-01-13 22:45:00,3.48,2021-01-14 04:30:00,3.429074918672606,55.94291932127701,-0.8963958019137487,-1.6012191974372203
SOL-PERP,buy,15.935311247758833,2021-01-14 14:15:00,3.4825,2021-01-14 23:45:00,3.428670046025893,55.49472142032013,-0.9348892230686524,-1.6834668856373396
ETH-PERP,buy,0.04462877275651728,2021-01-15 07:00:00,1233.0,2021-01-15 11:00:00,1203.5990172974687,55.027276808785814,-1.38824947253877,-2.5210740166100702
ETH-PERP,buy,0.04383119721887417,2021-01-15 14:45:00,1239.6,2021-01-15 21:45:00,1190.1350830920462,54.33315207251642,-2.2426552667393795,-4.124712851545878
SOL-PERP,buy,15.379140011314085,2021-01-17 00:30:00,3.46,2021-01-17 02:30:00,3.633,53.21182443914673,2.584232253887166,4.853102828020395
SOL-PERP,buy,14.96333303118471,2021-01-17 10:30:00,3.6425,2021-01-17 11:15:00,3.824625,54.50394056609031,2.6469838735921845,4.853102828020402
SOL-PERP,buy,15.759331687476756,2021-01-17 18:45:00,3.5425,2021-01-18 00:15:00,3.719625,55.82743250288641,2.7112592595026834,4.853102828020395
ETH-PERP,buy,0.045211720523879506,2021-01-17 22:15:00,1234.8,2021-01-18 07:00:00,1233.8733936318108,55.82743250288641,-0.12002254823054376,-0.21483809274318852
SOL-PERP,buy,14.5722068516639,2021-01-18 14:15:00,3.92,2021-01-18 16:00:00,4.116,57.12305085852249,2.7741809649441422,4.853102828020382
ETH-PERP,buy,0.04740350104593256,2021-01-18 16:15:00,1234.3,2021-01-19 00:30:00,1220.1798688297688,58.51014134099455,-0.7507893100172598,-1.2822804866547193
ETH-PERP,buy,0.046146012609926915,2021-01-19 06:45:00,1259.8,2021-01-19 07:00:00,1262.4,58.134746685985924,0.03850700168248125,0.0661911642006204
SOL-PERP,buy,14.920846744535512,2021-01-19 10:00:00,3.8975,2021-01-19 13:45:00,3.854518428142335,58.154000186827155,-0.7222881217764421,-1.241157738841674
ETH-PERP,buy,0.04065052832942179,2021-01-20 05:15:00,1421.7,2021-01-20 07:15:00,1360.271724454216,57.792856125938954,-2.5762538895790277,-4.454619387087551
SOL-PERP,buy,16.37818237134766,2021-01-23 11:15:00,3.45,2021-01-23 15:00:00,3.5575,56.50472918114943,1.680315525842823,2.9716806930800668
ETH-PERP,buy,0.04463248750485738,2021-01-23 13:00:00,1266.0,2021-01-23 18:30:00,1234.9858333838235,56.504729181149436,-1.4623770572408907,-2.5862509749924767
ETH-PERP,buy,0.04523667472269309,2021-01-23 23:30:00,1251.5,2021-01-24 04:45:00,1234.2123535099047,56.6136984154504,-0.8607473938262772,-1.5193236198945277
ETH-PERP,buy,0.04441369542967373,2021-01-24 10:30:00,1265.0,2021-01-24 11:30:00,1296.4,56.18332471853727,1.3149571688602653,2.33883870223651
SOL-PERP,buy,15.737625971579066,2021-01-24 08:15:00,3.57,2021-01-24 12:15:00,3.5975,56.183324718537264,0.35382511031252617,0.6293283776986486
ETH-PERP,buy,0.04245548463002507,2021-01-25 00:15:00,1343.0,2021-01-25 02:45:00,1314.9094864156048,57.017715858123665,-1.271586352475761,-2.228600086037027
ETH-PERP,buy,0.03924131589774901,2021-01-25 23:00:00,1436.8,2021-01-25 23:45:00,1392.3713783241622,56.38192268188578,-1.8211518635331059,-3.2277685158713347
SOL-PERP,buy,15.661645189412717,2021-01-25 22:15:00,3.6,2021-01-26 00:00:00,3.7800000000000002,56.38192268188578,2.7381880750457923,4.853102828020403
SOL-PERP,buy,14.408223266829438,2021-01-26 09:00:00,3.945,2021-01-26 10:30:00,3.7676059136933175,56.84044078764213,-2.6337210653033787,-4.630292646763675
SOL-PERP,buy,14.337916140733489,2021-01-26 15:45:00,3.8725,2021-01-26 20:00:00,3.842372926421687,55.523580254990435,-0.5093900952703728,-0.916788451487654
SOL-PERP,buy,13.791362497156642,2021-01-27 00:30:00,4.0075,2021-01-27 09:00:00,3.9331350719963893,55.26888520735525,-1.1022522028876314,-1.9929498522340285
ETH-PERP,sell,0.044467906628127954,2021-01-28 01:45:00,1230.5,2021-01-28 03:30:00,1295.0578019883033,54.71775910591145,-2.9493646988989686,-5.393917347156826
ETH-PERP,buy,0.038512171252413706,2021-01-29 16:00:00,1382.5,2021-01-30 01:15:00,1368.4138704399954,53.243076756461946,-0.6166480001538973,-1.1573648369694547
SOL-PERP,buy,13.749286430229867,2021-01-30 06:30:00,3.85,2021-01-30 07:30:00,3.9225,52.93475275638499,0.9220168360463894,1.7405802950921316
ETH-PERP,buy,0.037788944000845946,2021-01-30 05:15:00,1400.8,2021-01-30 10:00:00,1349.271349918547,52.934752756385,-2.01995887693549,-3.8132716026819375
SOL-PERP,buy,13.415052941341987,2021-01-30 16:45:00,3.905,2021-01-30 18:00:00,3.9075,52.385781735940455,-0.03982593841960259,-0.075971147981292
ETH-PERP,buy,0.03829033984113093,2021-01-30 21:00:00,1367.6,2021-01-30 23:30:00,1346.6577731256407,52.36586876673066,-0.8746358808338726,-1.6690720207135559
ETH-PERP,buy,0.03794005320838293,2021-01-31 19:30:00,1368.7,2021-01-31 21:00:00,1347.200952748773,51.92855082631372,-0.8878039953002774,-1.7084685651841058
ETH-PERP,sell,0.0392263991075532,2021-02-01 22:15:00,1312.5,2021-02-02 03:15:00,1336.0279619965527,51.48464882866357,-0.9956417778834713,-1.9352161042215426
SOL-PERP,buy,9.721034878879284,2021-02-03 14:45:00,5.245,2021-02-03 21:15:00,5.3475,50.98682793972184,0.9243270317169597,1.8116060416431157
ETH-PERP,buy,0.03249431389951045,2021-02-03 20:30:00,1569.1,2021-02-03 23:15:00,1601.0,50.98682793972184,0.9644614562494037,1.8902662597974942
SOL-PERP,buy,8.76106658518853,2021-02-04 19:45:00,5.9275,2021-02-04 21:45:00,5.808378422400872,51.93122218370502,-1.1156052416846958,-2.146733347303176
SOL-PERP,buy,8.663308526621025,2021-02-05 02:30:00,5.93,2021-02-05 04:15:00,6.11,51.37341956286267,1.4863811705294325,2.8912644791142186
SOL-PERP,buy,7.655763517903399,2021-02-05 21:00:00,6.8075,2021-02-05 23:45:00,7.147875,52.116610148127386,2.5310431718438102,4.853102828020393
ETH-PERP,buy,0.031301824635891456,2021-02-06 15:45:00,1705.4,2021-02-06 19:15:00,1673.3283906936865,53.382131734049295,-1.077932144801507,-2.0178626913663638
ETH-PERP,buy,0.0308934029007007,2021-02-07 02:00:00,1710.5,2021-02-07 06:30:00,1684.696932803773,52.84316566164854,-0.8705669817075234,-1.6463018447267899
SOL-PERP,buy,7.80169440577518,2021-02-08 07:15:00,6.7175,2021-02-08 09:15:00,6.494554177255501,52.40788217079477,-1.8115086645111493,-3.4541397600552424
ETH-PERP,buy,0.03143632291920845,2021-02-08 13:30:00,1638.3,2021-02-08 20:00:00,1720.215,51.5021278385392,2.5012008384786575,4.853102828020388
ETH-PERP,buy,0.0293674376539434,2021-02-10 03:15:00,1796.3,2021-02-10 09:15:00,1816.9,52.75272825777853,0.5306919176593761,1.0052952912363486
SOL-PERP,buy,5.723948633372008,2021-02-12 09:30:00,9.2625,2021-02-12 10:30:00,9.5275,53.01807421660822,1.4415592914688486,2.7170939856270815
ETH-PERP,buy,0.029849943821775613,2021-02-12 23:15:00,1800.3,2021-02-13 01:00:00,1853.1,53.73885386234264,1.4997393844588196,2.788839347201168
ETH-PERP,buy,0.02984375263148869,2021-02-16 10:30:00,1825.8,2021-02-16 13:30:00,1785.4692050671879,54.48872355457205,-1.2790639447953565,-2.3457499881728685
SOL-PERP,buy,6.11575145737358,2021-02-16 15:45:00,8.805,2021-02-16 19:00:00,8.618207113371973,53.84919158217437,-1.216968071629382,-2.2583752033132436
ETH-PERP,sell,0.030407623248820424,2021-02-17 10:30:00,1750.9,2021-02-17 14:00:00,1779.1775960618693,53.24070754635969,-0.9349933761377494,-1.7573927415483834
SOL-PERP,buy,6.120407174055181,2021-02-18 21:30:00,8.6225,2021-02-18 22:15:00,9.053625,52.7732108582908,2.5629309853328968,4.853102828020393
ETH-PERP,buy,0.02785318511411205,2021-02-19 02:15:00,1940.7,2021-02-19 02:30:00,1940.1,54.05467635095725,-0.09237675962205893,-0.170775495026413
SOL-PERP,buy,5.949709498336131,2021-02-19 13:30:00,9.0775,2021-02-19 17:00:00,9.531375,54.00848797114623,2.6229222183187177,4.853102828020388
LUNA-PERP,sell,8.51600201359384,2021-02-19 18:00:00,6.496,2021-02-20 06:15:00,6.448547097062781,55.319949080305584,0.32694396456367797,0.5914195350734915
SOL-PERP,buy,4.829895195872681,2021-02-20 07:00:00,11.4875,2021-02-20 08:00:00,11.185888879916394,55.48342106258743,-1.5334071643312759,-2.761788117628204
ETH-PERP,buy,0.027707472898734955,2021-02-20 09:45:00,1974.8,2021-02-20 15:00:00,1987.9959458267888,54.716717480421785,0.28876696847837996,0.5273799056029511
LUNA-PERP,sell,8.773564843221012,2021-02-20 15:00:00,6.253,2021-02-20 16:45:00,6.508087919035793,54.861100964660984,-2.316402561012233,-4.225261866564518
LUNA-PERP,sell,8.604854940579212,2021-02-20 22:00:00,6.241,2021-02-20 22:30:00,5.9289499999999995,53.70289968415486,2.6118405261388697,4.866906834784347
LUNA-PERP,sell,9.001606929671787,2021-02-22 04:30:00,6.111,2021-02-22 11:15:00,6.206005142760367,55.00881994722429,-0.9328099386182956,-1.6969339896182927
ETH-PERP,sell,0.03161879129154501,2021-02-23 08:30:00,1725.0,2021-02-23 11:45:00,1638.75,54.54241497791514,2.652670352450905,4.866906834784352
ETH-PERP,sell,0.038458560029008465,2021-02-24 02:45:00,1452.7,2021-02-24 05:15:00,1560.825594139981,55.8687501541406,-4.2394817513774905,-7.593603679516453
LUNA-PERP,buy,7.766075607347473,2021-02-25 07:45:00,6.921,2021-02-25 10:15:00,6.69705308073301,53.74900927845186,-1.813219887954873,-3.371134735716826
LUNA-PERP,sell,9.002112322738402,2021-02-26 18:45:00,5.87,2021-02-26 23:00:00,6.104525921121086,52.84239933447442,-2.1866859036731294,-4.141026303861939
LUNA-PERP,sell,8.473727915938735,2021-02-27 02:45:00,6.107,2021-02-27 04:15:00,5.8016499999999995,51.74905638263785,2.5168153571695977,4.86690683478436
ETH-PERP,sell,0.03475656953632739,2021-02-27 02:45:00,1488.9,2021-02-27 05:15:00,1414.455,51.74905638263786,2.5168153571696013,4.866906834784366
LUNA-PERP,sell,9.300063708621671,2021-02-27 15:30:00,5.835,2021-02-27 18:30:00,5.9820645190047195,54.26587173980745,-1.4446390130346356,-2.6640150104734395
ETH-PERP,sell,0.037011234306238885,2021-02-27 15:30:00,1466.2,2021-02-28 02:15:00,1502.1951644184132,54.26587173980746,-1.4091302424421424,-2.598534363053327
ETH-PERP,sell,0.03610453509536663,2021-02-28 06:00:00,1463.5,2021-02-28 10:30:00,1415.0,52.83898711206906,1.6783211191348726,3.1785180955674788
SOL-PERP,buy,3.870089954696216,2021-03-01 07:45:00,13.87,2021-03-01 12:30:00,14.5635,53.67814767163651,2.606879241673031,4.853102828020393
ETH-PERP,buy,0.0353602079184983,2021-03-02 06:15:00,1554.9,2021-03-02 08:15:00,1559.360697088798,54.981587292473016,0.08064654248831002,0.14657657838984292
SOL-PERP,buy,3.645993852286009,2021-03-02 06:15:00,15.08,2021-03-02 08:15:00,14.80846220924374,54.981587292473016,-1.0663063203890821,-1.938031403897455
LUNA-PERP,buy,8.370008817745413,2021-03-02 15:45:00,6.51,2021-03-02 18:00:00,6.381108653977704,54.48875740352264,-1.1543507879107033,-2.1170299389517946
SOL-PERP,buy,3.694153044306619,2021-03-02 16:45:00,14.75,2021-03-02 21:15:00,14.935,54.48875740352263,0.6066556600125645,1.1125805156729447
ETH-PERP,buy,0.03423955402271918,2021-03-02 21:15:00,1583.4,2021-03-02 22:30:00,1554.5725866542514,54.21490983957355,-1.0622477239188084,-1.9579570892775344
LUNA-PERP,buy,8.204766311724615,2021-03-03 04:30:00,6.543,2021-03-03 12:30:00,6.870150000000001,53.68378597761416,2.6071530660028377,4.853102828020398
SOL-PERP,buy,3.7502037517896394,2021-03-04 01:45:00,14.6625,2021-03-04 02:45:00,14.218811143220643,54.98736251061558,-1.7397411763053314,-3.1616795750535402
LUNA-PERP,buy,7.109497099640425,2021-03-04 08:15:00,7.612,2021-03-04 10:45:00,7.328180555272148,54.11749192246292,-2.0921655383422886,-3.8632648569614334
ETH-PERP,buy,0.033486474798875634,2021-03-04 09:00:00,1616.1,2021-03-04 10:45:00,1573.0508607445806,54.11749192246291,-1.5163193107395774,-2.7999424508988375
LUNA-PERP,buy,6.90968821792656,2021-03-04 19:00:00,7.571,2021-03-04 23:30:00,7.94955,52.31324949792199,2.540592961866588,4.853102828020399
ETH-PERP,sell,0.03472911139986731,2021-03-05 01:15:00,1542.9,2021-03-05 08:15:00,1465.755,53.58354597885528,2.606035758681625,4.866906834784347
ETH-PERP,sell,0.03781889606435341,2021-03-05 23:30:00,1451.3,2021-03-06 00:45:00,1505.8763801591026,54.8865638581961,-2.142304451121377,-3.905883269064471
SOL-PERP,sell,4.3979618476118665,2021-03-05 23:30:00,12.48,2021-03-06 05:15:00,12.733945525149647,54.8865638581961,-1.194465710293062,-2.1777687251047726
SOL-PERP,sell,4.268552538799991,2021-03-06 09:30:00,12.4675,2021-03-06 11:45:00,12.3025,53.21817877748889,0.6302987364317504,1.1851969930184427
SOL-PERP,sell,4.363833555794151,2021-03-06 16:00:00,12.2675,2021-03-06 18:15:00,12.125,53.53332814570474,0.5473349146938749,1.0231351879064563
ETH-PERP,buy,0.03413499689339066,2021-03-06 23:15:00,1576.3,2021-03-07 03:45:00,1655.115,53.806995603051696,2.6131367414622106,4.853102828020395
