symbol,side,amount,open_time,open_price,close_time,close_price,notional,profit,profit_percent
ETH-PERP,buy,0.06711499483214539,2021-01-01 04:00:00,744.99,2021-01-01 07:15:00,731.8286056301906,49.99999999999999,-0.9527085862730014,-1.9040843135265342
ETH-PERP,buy,0.06645952696279171,2021-01-01 08:15:00,745.17,2021-01-01 14:15:00,736.362748417947,49.5236457068635,-0.6542491499333529,-1.320160272036724
SOL-PERP,buy,30.08961537119072,2021-01-01 17:45:00,1.635,2021-01-02 00:15:00,1.7,49.19652113189683,1.8855807920433534,3.830071243707389
ETH-PERP,buy,0.06762696959566031,2021-01-02 19:30:00,741.41,2021-01-02 21:00:00,773.76,50.13931152791851,2.1160060175540347,4.217301325092997
SOL-PERP,buy,27.249625830390492,2021-01-02 20:15:00,1.84,2021-01-03 01:00:00,1.9320000000000002,50.13931152791851,2.4350156643533647,4.853102828020391
SOL-PERP,buy,27.263886797852894,2021-01-03 10:00:00,1.9225,2021-01-03 11:00:00,1.95,52.414822368872194,0.6758513058036745,1.2885258602463314
ETH-PERP,buy,0.06698761653558608,2021-01-03 12:15:00,787.5,2021-01-03 13:45:00,799.56,52.75274802177403,0.7334512987298858,1.389384002626723
SOL-PERP,buy,23.582452240239284,2021-01-04 22:00:00,2.2525,2021-01-04 22:45:00,2.2725,53.119473671138984,0.39695162733382844,0.746758068464174
SOL-PERP,buy,22.308765474814184,2021-01-05 19:00:00,2.39,2021-01-05 19:30:00,2.3775,53.3179494848059,-0.353309496016004,-0.6621829154738185
SOL-PERP,buy,23.61835321635462,2021-01-07 07:30:00,2.25,2021-01-07 07:45:00,2.3625000000000003,53.141294736797896,2.5808069788925985,4.853102828020402
SOL-PERP,buy,23.538031665402897,2021-01-07 16:45:00,2.3125,2021-01-07 19:45:00,2.428125,54.4316982262442,2.643475424357553,4.853102828020392
SOL-PERP,buy,23.574391517303575,2021-01-08 14:30:00,2.365,2021-01-08 16:15:00,2.4832500000000004,55.75343593842296,2.7076656163495114,4.853102828020386
SOL-PERP,buy,17.41075266664565,2021-01-09 11:15:00,3.28,2021-01-09 14:45:00,3.1003366456367987,57.107268746597725,-3.20583475036459,-5.609780166540341
SOL-PERP,buy,16.705598606897045,2021-01-09 16:15:00,3.3225,2021-01-09 17:45:00,3.1435893323579633,55.504351371415424,-3.0644237251797213,-5.5171892895345565
SOL-PERP,buy,16.761534008952037,2021-01-10 00:30:00,3.22,2021-01-10 01:15:00,3.3810000000000002,53.97213950882556,2.621156955246117,4.8531028280203925
SOL-PERP,buy,15.966127938324512,2021-01-12 18:30:00,3.4625,2021-01-12 20:30:00,3.3490338692153387,55.28271798644862,-1.887742435623048,-3.4123176445978634
ETH-PERP,sell,0.050769324994442665,2021-01-12 17:15:00,1088.9,2021-01-12 21:00:00,1034.455,55.282717986448624,2.688674989270933,4.866906834784357
SOL-PERP,buy,15.989428359877262,2021-01-12 23:15:00,3.4825,2021-01-13 01:15:00,3.656625,55.683184263272565,2.7042538437458337,4.853102828020388
ETH-PERP,sell,0.054180023924333125,2021-01-13 06:00:00,1052.7,2021-01-13 07:30:00,1016.9,57.03531118514548,1.8611531722314645,3.26544530634729
SOL-PERP,buy,16.656864302086557,2021-01-13 22:45:00,3.48,2021-01-14 04:30:00,3.429074918672606,57.965887771261215,-0.9288106356044195,-1.6012191974372203
SOL-PERP,buy,16.51155275045485,2021-01-14 14:15:00,3.4825,2021-01-14 22:30:00,3.545,57.50148245345901,0.9507475910357542,1.652274850533559
ETH-PERP,buy,0.04702097019381742,2021-01-15 07:00:00,1233.0,2021-01-15 11:00:00,1203.5990172974687,57.97685624897688,-1.462662606161306,-2.5210740166100702
ETH-PERP,buy,0.04618064290569235,2021-01-15 14:45:00,1239.6,2021-01-15 21:45:00,1190.1350830920462,57.24552494589623,-2.362866373845348,-4.124712851545878
SOL-PERP,buy,16.20349472802704,2021-01-17 00:30:00,3.46,2021-01-17 02:30:00,3.633,56.064091758973554,2.7227526162745557,4.853102828020395
SOL-PERP,buy,15.76539960661931,2021-01-17 10:30:00,3.6425,2021-01-17 11:15:00,3.824625,57.425468067110835,2.788867856679247,4.853102828020402
SOL-PERP,buy,16.604065489188557,2021-01-17 18:45:00,3.5425,2021-01-18 00:15:00,3.719625,58.819901995450465,2.856588540409057,4.853102828020395
ETH-PERP,buy,0.04763516520525629,2021-01-17 22:15:00,1234.8,2021-01-18 07:00:00,1233.8733936318108,58.819901995450465,-0.12645601288935876,-0.21483809274318852
SOL-PERP,buy,15.353308229390386,2021-01-18 14:15:00,3.92,2021-01-18 15:15:00,3.98,60.184968259210315,0.836294699254898,1.3885688181538292
ETH-PERP,buy,0.049099178164820345,2021-01-18 16:15:00,1234.3,2021-01-19 00:30:00,1220.1798688297688,60.60311560883775,-0.7776458971049567,-1.2822804866547193
SOL-PERP,buy,15.449465724255361,2021-01-19 10:00:00,3.8975,2021-01-19 11:15:00,4.02,60.214292660285274,1.8069347498110289,2.9987411634178103
ETH-PERP,buy,0.04298921012533642,2021-01-20 05:15:00,1421.7,2021-01-20 07:15:00,1360.271724454216,61.11776003519079,-2.7244693819924923,-4.454619387087551
SOL-PERP,buy,17.320442128752042,2021-01-23 11:15:00,3.45,2021-01-23 13:15:00,3.505,59.755525344194545,0.8682997445775329,1.4520705071667224
ETH-PERP,buy,0.04720025698593566,2021-01-23 13:00:00,1266.0,2021-01-23 18:30:00,1234.9858333838235,59.755525344194545,-1.5465096563258862,-2.5862509749924767
ETH-PERP,buy,0.047476164912760986,2021-01-23 23:30:00,1251.5,2021-01-24 04:45:00,1234.2123535099047,59.416420388320375,-0.9033596184519181,-1.5193236198945277
ETH-PERP,buy,0.046612443145529175,2021-01-24 10:30:00,1265.0,2021-01-24 11:15:00,1299.8,58.9647405790944,1.538426905538663,2.6072373844237973
SOL-PERP,buy,16.516734055768744,2021-01-24 08:15:00,3.57,2021-01-24 11:45:00,3.575,58.96474057909441,-2.4775101079781226e-05,-4.198741552525495e-05
ETH-PERP,buy,0.04447799079993536,2021-01-25 00:15:00,1343.0,2021-01-25 02:45:00,1314.9094864156048,59.73394164431319,-1.332162536350886,-2.228600086037027
ETH-PERP,buy,0.04111070460477294,2021-01-25 23:00:00,1436.8,2021-01-25 23:45:00,1392.3713783241622,59.06786037613776,-1.9079084018799672,-3.2277685158713347
SOL-PERP,buy,16.4077389933716,2021-01-25 22:15:00,3.6,2021-01-26 00:00:00,3.7800000000000002,59.06786037613776,2.8686306391671397,4.853102828020403
SOL-PERP,buy,15.094606209070049,2021-01-26 09:00:00,3.945,2021-01-26 10:30:00,3.7676059136933175,59.54822149478134,-2.7591870009962123,-4.630292646763675
SOL-PERP,buy,15.020949772571528,2021-01-26 15:45:00,3.8725,2021-01-26 19:15:00,4.015,58.16862799428324,2.057550923659631,3.53474323944833
SOL-PERP,buy,14.77165401275435,2021-01-27 00:30:00,4.0075,2021-01-27 09:00:00,3.9331350719963893,59.197403456113065,-1.1806004069002805,-1.9929498522340285
ETH-PERP,sell,0.04762869016876303,2021-01-28 01:45:00,1230.5,2021-01-28 03:30:00,1295.0578019883033,58.60710325266291,-3.1590058559151886,-5.393917347156826
ETH-PERP,buy,0.04124962048803278,2021-01-29 16:00:00,1382.5,2021-01-29 18:45:00,1417.5,57.02760032470532,1.3628874609246109,2.3882016765479497
SOL-PERP,buy,14.989362092251334,2021-01-30 06:30:00,3.85,2021-01-30 07:15:00,3.91,57.70904405516764,0.8179395106499734,1.4163591979121153
ETH-PERP,buy,0.04119720449398032,2021-01-30 05:15:00,1400.8,2021-01-30 10:00:00,1349.271349918547,57.70904405516764,-2.2021430109473106,-3.8132716026819375
SOL-PERP,buy,14.60100955314186,2021-01-30 16:45:00,3.905,2021-01-30 17:30:00,3.9025,57.016942305018965,-0.11630069134316047,-0.20383298912271816
ETH-PERP,buy,0.0416487218187682,2021-01-30 21:00:00,1367.6,2021-01-30 23:30:00,1346.6577731256407,56.95879195934739,-0.9513487382118607,-1.6690720207135559
ETH-PERP,buy,0.04126771212847333,2021-01-31 19:30:00,1368.7,2021-01-31 21:00:00,1347.200952748773,56.48311759024144,-0.965671806081315,-1.7084685651841058
ETH-PERP,sell,0.04266688128548632,2021-02-01 22:15:00,1312.5,2021-02-02 03:15:00,1336.0279619965527,56.0002816872008,-1.082967861091403,-1.9352161042215426
SOL-PERP,buy,10.573650668571037,2021-02-03 14:45:00,5.245,2021-02-03 20:45:00,5.2775,55.458797756655095,0.2657607793165295,0.47886879565619234
ETH-PERP,buy,0.03534433608862092,2021-02-03 20:30:00,1569.1,2021-02-03 23:00:00,1601.9,55.45879775665508,1.0808404008908652,1.9475437361459185
SOL-PERP,buy,9.469776186715947,2021-02-04 19:45:00,5.9275,2021-02-04 21:45:00,5.808378422400872,56.13209834675878,-1.205849978282511,-2.146733347303176
SOL-PERP,buy,9.364110178350343,2021-02-05 02:30:00,5.93,2021-02-05 03:45:00,6.0875,55.52917335761753,1.3960741172423645,2.5123686606559463
SOL-PERP,buy,8.259597563898451,2021-02-05 21:00:00,6.8075,2021-02-05 23:15:00,7.0925,56.227210416238705,2.2736194214143333,4.040799791229515
ETH-PERP,buy,0.03283572989521802,2021-02-06 07:45:00,1747.0,2021-02-06 08:45:00,1699.9126358891012,57.36402012694588,-1.6253752940223776,-2.831458331544621
ETH-PERP,buy,0.03316015742930379,2021-02-06 15:45:00,1705.4,2021-02-06 19:15:00,1673.3283906936865,56.551332479934686,-1.1419270293508588,-2.0178626913663638
ETH-PERP,buy,0.03272748843335823,2021-02-07 02:00:00,1710.5,2021-02-07 06:30:00,1684.696932803773,55.98036896525925,-0.9222509710527984,-1.6463018447267899
SOL-PERP,buy,8.264866911757775,2021-02-08 07:15:00,6.7175,2021-02-08 09:15:00,6.494554177255501,55.51924347973285,-1.9190546620997906,-3.4541397600552424
ETH-PERP,buy,0.03330264063277969,2021-02-08 13:30:00,1638.3,2021-02-08 15:30:00,1642.1,54.559716148682966,0.050077846772321154,0.09172118246397577
ETH-PERP,buy,0.030387326767282265,2021-02-10 03:15:00,1796.3,2021-02-10 03:30:00,1783.1,54.58475507206913,-0.4772505915296946,-0.8737178524940717
SOL-PERP,buy,5.867328450883054,2021-02-12 09:30:00,9.2625,2021-02-12 10:15:00,9.47,54.34612977630429,1.1405338424139282,2.0971797474561535
ETH-PERP,buy,0.030504025272183106,2021-02-12 23:15:00,1800.3,2021-02-13 00:15:00,1827.7,54.916396697511246,0.7583422698765817,1.379937226744147
ETH-PERP,buy,0.030285665369947163,2021-02-16 10:30:00,1825.8,2021-02-16 13:30:00,1785.4692050671879,55.29556783244953,-1.2980037429329279,-2.3457499881728685
SOL-PERP,buy,6.206310728107106,2021-02-16 15:45:00,8.805,2021-02-16 19:00:00,8.618207113371973,54.64656596098307,-1.2349883822716445,-2.2583752033132436
ETH-PERP,sell,0.030857885527355786,2021-02-17 10:30:00,1750.9,2021-02-17 14:00:00,1779.1775960618693,54.02907176984725,-0.9488383335193357,-1.7573927415483834
SOL-PERP,buy,6.211035384527408,2021-02-18 21:30:00,8.6225,2021-02-18 22:15:00,9.053625,53.554652603087575,2.600881703668952,4.853102828020393
SOL-PERP,buy,6.042973666199068,2021-02-19 13:30:00,9.0775,2021-02-19 17:00:00,9.531375,54.85509345492205,2.6640376136382904,4.853102828020388
LUNA-PERP,sell,8.649493882657204,2021-02-19 18:00:00,6.496,2021-02-20 00:00:00,6.293,56.1871122617412,1.6784143940937046,2.9892799959972054
ETH-PERP,buy,0.02821038490867681,2021-02-19 16:45:00,1944.5,2021-02-20 07:15:00,1940.0710063323645,54.855093454922056,-0.2016532864276945,-0.3673537226470725
ETH-PERP,buy,0.028825953420890317,2021-02-20 09:45:00,1974.8,2021-02-20 11:30:00,2027.8,56.925492815574195,1.4470103984934706,2.5401592998735247
LUNA-PERP,sell,9.219414363476881,2021-02-20 15:00:00,6.253,2021-02-20 16:45:00,6.508087919035793,57.64899801482094,-2.434116054786061,-4.225261866564518
LUNA-PERP,sell,9.042131066724549,2021-02-20 22:00:00,6.241,2021-02-20 22:30:00,5.9289499999999995,56.43193998742791,2.7445674012885544,4.866906834784347
LUNA-PERP,sell,9.459044949774535,2021-02-22 04:30:00,6.111,2021-02-22 08:00:00,5.982,57.804223688072184,1.1401450371165787,1.9738067997622886
ETH-PERP,sell,0.03384017171398868,2021-02-23 08:30:00,1725.0,2021-02-23 10:00:00,1668.2,58.374296206630476,1.8417432238926263,3.157268638771784
LUNA-PERP,sell,10.089359846618478,2021-02-23 16:00:00,5.877,2021-02-23 16:15:00,5.58315,59.29516781857679,2.8838204868564885,4.86690683478436
ETH-PERP,sell,0.04180978733531013,2021-02-24 02:45:00,1452.7,2021-02-24 05:15:00,1560.825594139981,60.737078062005025,-4.60890450145101,-7.593603679516453
LUNA-PERP,buy,8.442801013044289,2021-02-25 07:45:00,6.921,2021-02-25 10:15:00,6.69705308073301,58.43262581127952,-1.9712214354974806,-3.371134735716826
LUNA-PERP,sell,9.786544308949026,2021-02-26 18:45:00,5.87,2021-02-26 23:00:00,6.104525921121086,57.44701509353078,-2.3772307786025832,-4.141026303861939
LUNA-PERP,sell,9.212117194077205,2021-02-27 02:45:00,6.107,2021-02-27 04:15:00,5.8016499999999995,56.2583997042295,2.7361272696152072,4.86690683478436
ETH-PERP,sell,0.037785210359479814,2021-02-27 02:45:00,1488.9,2021-02-27 05:15:00,1414.455,56.2583997042295,2.7361272696152117,4.866906834784366
LUNA-PERP,sell,10.110458778722313,2021-02-27 15:30:00,5.835,2021-02-27 18:30:00,5.9820645190047195,58.99452697384469,-1.5705229178032658,-2.6640150104734395
ETH-PERP,sell,0.040236343591491405,2021-02-27 15:30:00,1466.2,2021-02-28 02:15:00,1502.1951644184132,58.9945269738447,-1.531919960597103,-2.598534363053327
ETH-PERP,sell,0.03925063582825044,2021-02-28 06:00:00,1463.5,2021-02-28 10:15:00,1420.2,57.443305534644516,1.6203215903866979,2.822707702703136
SOL-PERP,buy,4.199961523420178,2021-03-01 07:45:00,13.87,2021-03-01 12:30:00,14.5635,58.25346632983787,2.8290795923085805,4.853102828020393
ETH-PERP,buy,0.03837417591227227,2021-03-02 06:15:00,1554.9,2021-03-02 07:30:00,1604.3,59.66800612599215,1.8108221024868167,3.032706355020908
SOL-PERP,buy,3.956764331962344,2021-03-02 06:15:00,15.08,2021-03-02 08:15:00,14.80846220924374,59.66800612599215,-1.157194166088946,-1.938031403897455
LUNA-PERP,buy,9.215794177295098,2021-03-02 15:45:00,6.51,2021-03-02 18:00:00,6.381108653977704,59.99482009419109,-1.2709973790265423,-2.1170299389517946
SOL-PERP,buy,4.06744543011465,2021-03-02 16:45:00,14.75,2021-03-02 20:45:00,14.855,59.994820094191084,0.34279006479106305,0.5709664251972868
ETH-PERP,buy,0.037596764201764145,2021-03-02 21:15:00,1583.4,2021-03-02 22:30:00,1554.5725866542514,59.53071643707335,-1.1664017928953283,-1.9579570892775344
LUNA-PERP,buy,9.00924889815462,2021-03-03 04:30:00,6.543,2021-03-03 08:45:00,6.76,58.94751554062568,1.8711119842350452,3.1719795226331
SOL-PERP,buy,4.084096950229715,2021-03-04 01:45:00,14.6625,2021-03-04 02:45:00,14.218811143220643,59.883071532743195,-1.894636159154538,-3.1616795750535402
LUNA-PERP,buy,7.742479434204668,2021-03-04 08:15:00,7.612,2021-03-04 10:45:00,7.328180555272148,58.93575345316594,-2.278438042317533,-3.8632648569614334
ETH-PERP,buy,0.036467887787368314,2021-03-04 09:00:00,1616.1,2021-03-04 10:45:00,1573.0508607445806,58.93575345316593,-1.6513222967180547,-2.7999424508988375
LUNA-PERP,buy,7.524880898645905,2021-03-04 19:00:00,7.571,2021-03-04 23:30:00,7.94955,56.970873283648146,2.7667904610203795,4.853102828020399
ETH-PERP,sell,0.037821160486200225,2021-03-05 01:15:00,1542.9,2021-03-05 08:15:00,1465.755,58.35426851415833,2.838059849186089,4.866906834784347
ETH-PERP,sell,0.041186039026218826,2021-03-05 23:30:00,1451.3,2021-03-06 00:45:00,1505.8763801591026,59.77329843875138,-2.3330409904030036,-3.905883269064471
SOL-PERP,sell,4.789527118489694,2021-03-05 23:30:00,12.48,2021-03-06 05:15:00,12.733945525149647,59.77329843875138,-1.3008129924231129,-2.1777687251047726
SOL-PERP,sell,4.6485960655575145,2021-03-06 09:30:00,12.4675,2021-03-06 11:15:00,12.38,57.956371447338306,0.3258979622190196,0.562709918599318
SOL-PERP,sell,4.737666226080931,2021-03-06 16:00:00,12.2675,2021-03-06 18:00:00,12.1775,58.11932042844782,0.3453213847197058,0.594575567070589
