symbol,side,amount,open_time,open_price,close_time,close_price,value,notional,profit,profit_percent
LUNA-PERP,sell,0.671145192449965,2022-03-16 03:15:00,89.119,2022-03-16 04:00:00,88.674,59.81178840594843,59.81178840594843,0.21513216859934628,0.3599338397053516
SOL-PERP,buy,0.3485304472443468,2022-03-16 09:15:00,85.96,2022-03-16 10:45:00,82.60514460246834,29.95967724512405,59.9193544902481,-1.2103943118084894,-4.037251865473337
SOL-PERP,buy,0.3485304472443468,2022-03-16 09:15:00,85.96,2022-03-16 11:00:00,82.3975,29.95967724512405,29.95967724512405,-1.2827141186483448,-4.278473484103245
SOL-PERP,buy,0.3494508652472882,2022-03-16 16:15:00,83.95,2022-03-16 20:15:00,82.9145188816415,29.336400137509845,58.67280027501969,-0.40266743810919314,-1.371626260159467
SOL-PERP,buy,0.3494508652472882,2022-03-16 16:15:00,83.95,2022-03-16 20:30:00,83.2,29.336400137509845,29.336400137509845,-0.30297564742372224,-1.0320411209473106
LUNA-PERP,sell,0.6674522898732302,2022-03-16 22:45:00,87.377,2022-03-16 23:15:00,87.225,58.31997873225323,58.31997873225323,0.0198757947592286,0.03410446641764955
SOL-PERP,buy,0.3445687201692903,2022-03-16 22:00:00,84.6275,2022-03-17 01:45:00,82.65304664482616,29.159989366126613,58.319978732253226,-0.7206826163328452,-2.4697488135076644
SOL-PERP,buy,0.3445687201692903,2022-03-16 22:00:00,84.6275,2022-03-17 07:00:00,87.8325,29.159989366126613,29.159989366126613,1.0627457231063024,3.6419845979605507
LUNA-PERP,sell,0.3350800065469538,2022-03-17 08:30:00,87.294,2022-03-17 17:00:00,89.40741062772025,29.250474091509783,58.50094818301957,-0.7496080238538996,-2.564516098744388
LUNA-PERP,sell,0.3350800065469538,2022-03-17 08:30:00,87.294,2022-03-17 19:15:00,90.171,29.250474091509783,29.250474091509783,-1.005650660188886,-3.440474522281761
SOL-PERP,buy,0.648254233783307,2022-03-17 19:15:00,88.89,2022-03-17 21:00:00,89.7925,57.62331884099817,57.62331884099817,0.5039672649998542,0.8739773147659446
LUNA-PERP,sell,0.6575095143657051,2022-03-17 21:45:00,88.022,2022-03-18 04:45:00,87.173,57.8753024734981,57.8753024734981,0.47759091213797716,0.8257848158613043
ETH-PERP,buy,0.020688536108781453,2022-03-18 13:15:00,2809.0,2022-03-18 22:00:00,2846.1,58.1140979295671,58.1140979295671,0.6856476712516556,1.1790048852595683
SOL-PERP,buy,0.6420133633364589,2022-03-19 18:30:00,91.0525,2022-03-19 19:30:00,91.4825,58.45692176519292,58.45692176519292,0.1940328097410558,0.33169225461895524
ETH-PERP,buy,0.019775722979520904,2022-03-19 19:30:00,2960.9,2022-03-19 20:15:00,2969.0,58.55393817006345,58.55393817006345,0.07809571434673898,0.13328067765513313
ETH-PERP,buy,0.009917902777216023,2022-03-20 06:30:00,2953.9,2022-03-20 08:45:00,2914.5966522512604,29.296493013618413,58.592986027236826,-0.43054900726292167,-1.4685984209075005
LUNA-PERP,buy,0.6283186223763102,2022-03-20 13:30:00,92.911,2022-03-20 15:30:00,94.014,58.377711523605356,58.377711523605356,0.6108215195396903,1.0455946758419532
ETH-PERP,buy,0.009917902777216023,2022-03-20 06:30:00,2953.9,2022-03-20 16:30:00,2909.8,29.296493013618413,29.296493013618413,-0.47808843703555803,-1.630754947382319
LUNA-PERP,buy,0.6319508451899551,2022-03-21 09:15:00,92.482,2022-03-21 10:45:00,94.263,58.44407806485743,58.44407806485743,1.0428948928738107,1.78318387699316
ETH-PERP,buy,0.020102112130124545,2022-03-22 09:15:00,2933.3,2022-03-22 11:45:00,3033.0,58.96552551129433,58.96552551129433,1.9202259172520393,3.2542450571307815
SOL-PERP,buy,0.6531404737865977,2022-03-22 18:15:00,91.75,2022-03-22 21:30:00,93.8025,59.92563846992034,59.92563846992034,1.2557365290133888,2.094025462829968
SOL-PERP,buy,0.6617688777293194,2022-03-23 13:45:00,91.5025,2022-03-23 21:15:00,93.0775,60.553506734427046,60.553506734427046,0.9567814728077878,1.5789542932089353
ETH-PERP,buy,0.020481189795238407,2022-03-23 21:15:00,2979.9,2022-03-23 22:15:00,3006.9,61.03189747083093,61.03189747083093,0.4671603735251446,0.7649009933457348
ETH-PERP,buy,0.020354655522639792,2022-03-24 05:30:00,3009.9,2022-03-24 07:15:00,3075.8,61.265477657593514,61.265477657593514,1.2546611699620736,2.0464763671709107
LUNA-PERP,buy,0.32320341853478657,2022-03-24 15:45:00,95.749,2022-03-24 18:45:00,94.08279881474532,30.946404121287276,61.89280824257455,-0.5814699194674968,-1.8776435962235958
