symbol,side,amount,open_time,open_price,close_time,close_price,notional,profit,profit_percent
ETH-PERP,buy,0.06711499483214539,2021-01-01 04:00:00,744.99,2021-01-01 07:15:00,731.8286056301906,49.99999999999999,-0.9527085862730014,-1.9040843135265342
ETH-PERP,buy,0.06645952696279171,2021-01-01 08:15:00,745.17,2021-01-01 14:15:00,736.362748417947,49.5236457068635,-0.6542491499333529,-1.320160272036724
SOL-PERP,buy,30.08961537119072,2021-01-01 17:45:00,1.635,2021-01-02 00:15:00,1.7,49.19652113189683,1.8855807920433534,3.830071243707389
ETH-PERP,buy,0.06762696959566031,2021-01-02 19:30:00,741.41,2021-01-02 21:00:00,773.76,50.13931152791851,2.1160060175540347,4.217301325092997
SOL-PERP,buy,22.139379259111575,2021-01-07 16:45:00,2.3125,2021-01-07 19:45:00,2.428125,51.197314536695515,2.486397580474621,4.853102828020392
SOL-PERP,buy,15.783450211266466,2021-01-09 16:15:00,3.3225,2021-01-09 17:45:00,3.1435893323579633,52.44051332693283,-2.8952676543197353,-5.5171892895345565
SOL-PERP,buy,14.6426071786857,2021-01-14 14:15:00,3.4825,2021-01-14 22:30:00,3.545,50.992879499772954,0.8431323033041077,1.652274850533559
ETH-PERP,buy,0.04165474005624646,2021-01-18 16:15:00,1234.3,2021-01-19 00:30:00,1220.1798688297688,51.414445651425005,-0.6597388980926557,-1.2822804866547193
SOL-PERP,buy,13.107011212925897,2021-01-19 10:00:00,3.8975,2021-01-19 11:15:00,4.02,51.084576202378685,1.5329665406885848,2.9987411634178103
ETH-PERP,buy,0.04095660305902289,2021-01-23 13:00:00,1266.0,2021-01-23 18:30:00,1234.9858333838235,51.85105947272298,-1.3419372301290369,-2.5862509749924767
ETH-PERP,buy,0.03562088728957298,2021-01-25 23:00:00,1436.8,2021-01-25 23:45:00,1392.3713783241622,51.180090857658456,-1.6531312414992112,-3.2277685158713347
ETH-PERP,buy,0.03642207973736626,2021-01-29 16:00:00,1382.5,2021-01-29 18:45:00,1417.5,50.35352523690886,1.2033855145225882,2.3882016765479497
ETH-PERP,sell,0.03882302323365345,2021-02-01 22:15:00,1312.5,2021-02-02 03:15:00,1336.0279619965527,50.95521799417015,-0.985403319055179,-1.9352161042215426
SOL-PERP,buy,9.621070797834616,2021-02-03 14:45:00,5.245,2021-02-03 20:45:00,5.2775,50.46251633464256,0.24181839870047278,0.47886879565619234
ETH-PERP,buy,0.03216016591335324,2021-02-03 20:30:00,1569.1,2021-02-03 23:00:00,1601.9,50.462516334642565,0.9834675216801259,1.9475437361459185
ETH-PERP,buy,0.029949078981372612,2021-02-06 15:45:00,1705.4,2021-02-06 19:15:00,1673.3283906936865,51.07515929483286,-1.0313480225751481,-2.0178626913663638
ETH-PERP,buy,0.029558307678190756,2021-02-07 02:00:00,1710.5,2021-02-07 06:30:00,1684.696932803773,50.559485283545285,-0.8329443921246111,-1.6463018447267899
ETH-PERP,buy,0.03060673447322406,2021-02-08 13:30:00,1638.3,2021-02-08 15:30:00,1642.1,50.14301308748298,0.04602395876207435,0.09172118246397577
ETH-PERP,buy,0.02792742028996494,2021-02-10 03:15:00,1796.3,2021-02-10 03:30:00,1783.1,50.166025066864016,-0.43861633355766905,-0.8737178524940717
SOL-PERP,buy,5.392358099874244,2021-02-12 09:30:00,9.2625,2021-02-12 10:15:00,9.47,49.94671690008518,1.04820566204979,2.0971797474561535
ETH-PERP,buy,0.027643126153527268,2021-02-16 10:30:00,1825.8,2021-02-16 13:30:00,1785.4692050671879,50.47081973111008,-1.1847479913467758,-2.3457499881728685
SOL-PERP,buy,5.664786568476625,2021-02-16 15:45:00,8.805,2021-02-16 19:00:00,8.618207113371973,49.878445735436685,-1.1272309600023551,-2.2583752033132436
ETH-PERP,sell,0.02858830739445537,2021-02-23 08:30:00,1725.0,2021-02-23 10:00:00,1668.2,49.31483025543552,1.555911768749462,3.157268638771784
ETH-PERP,sell,0.03448254019399066,2021-02-24 02:45:00,1452.7,2021-02-24 05:15:00,1560.825594139981,50.09278613981024,-3.801184958128898,-7.593603679516453
LUNA-PERP,buy,6.9631835949639935,2021-02-25 07:45:00,6.921,2021-02-25 10:15:00,6.69705308073301,48.1921936607458,-1.625761017047605,-3.371134735716826
LUNA-PERP,sell,8.071433245693695,2021-02-26 18:45:00,5.87,2021-02-26 23:00:00,6.104525921121086,47.379313152222,-1.9606164273484763,-4.141026303861939
LUNA-PERP,sell,7.951843177129008,2021-02-27 15:30:00,5.835,2021-02-27 18:30:00,5.9820645190047195,46.39900493854776,-1.2352112027538333,-2.6640150104734395
ETH-PERP,sell,0.03164575428901088,2021-02-27 15:30:00,1466.2,2021-02-28 02:15:00,1502.1951644184132,46.399004938547755,-1.2048501015817634,-2.598534363053327
ETH-PERP,sell,0.0308704983166245,2021-02-28 06:00:00,1463.5,2021-02-28 10:15:00,1420.2,45.178974286379955,1.2743776979128874,2.822707702703136
ETH-PERP,buy,0.029465665403136145,2021-03-02 06:15:00,1554.9,2021-03-02 07:30:00,1604.3,45.816163135336396,1.3904423198158158,3.032706355020908
SOL-PERP,buy,3.038207104465278,2021-03-02 06:15:00,15.08,2021-03-02 08:15:00,14.80846220924374,45.816163135336396,-0.8885531817644449,-1.938031403897455
ETH-PERP,buy,0.028505109649379422,2021-03-04 09:00:00,1616.1,2021-03-04 10:45:00,1573.0508607445806,46.06710770436208,-1.2907554012688838,-2.7999424508988375
ETH-PERP,sell,0.029439192432255908,2021-03-05 01:15:00,1542.9,2021-03-05 08:15:00,1465.755,45.421730003727646,2.209085838731293,4.866906834784347
ETH-PERP,sell,0.032058342812025964,2021-03-05 23:30:00,1451.3,2021-03-06 00:45:00,1505.8763801591026,46.52627292309328,-1.8159898264854977,-3.905883269064471
SOL-PERP,sell,3.7280667406324746,2021-03-05 23:30:00,12.48,2021-03-06 05:15:00,12.733945525149647,46.52627292309329,-1.0125253564415422,-2.1777687251047726
ETH-PERP,buy,0.026035675726686545,2021-03-08 20:45:00,1732.7,2021-03-08 22:45:00,1749.0,45.11201533162978,0.3609276258206696,0.7995101760850328
ETH-PERP,buy,0.024474483488890145,2021-03-10 06:00:00,1850.6,2021-03-10 06:45:00,1867.4,45.2924791445401,0.3474740318851749,0.76664156337728
SOL-PERP,buy,3.0835005873504713,2021-03-10 18:30:00,14.745,2021-03-11 03:30:00,14.600044706678156,45.466216160482695,-0.5103095559096665,-1.1216077170295242
LUNA-PERP,buy,3.991794224132779,2021-03-12 09:00:00,11.326,2021-03-12 10:15:00,11.677,45.21106138252786,1.3368435028941956,2.9548263769661047
LUNA-PERP,buy,3.4744023577413823,2021-03-14 01:00:00,13.205,2021-03-14 05:30:00,13.865250000000001,45.87948313397495,2.2281370984015,4.8531028280204005
SOL-PERP,sell,3.3346497557690764,2021-03-16 07:45:00,14.0925,2021-03-16 08:15:00,13.387875,46.99355168317571,2.2855313861112516,4.866906834784351
SOL-PERP,buy,3.376802341370139,2021-03-18 23:15:00,14.255,2021-03-19 00:45:00,14.6525,48.13631737623133,1.2739484911164207,2.644692033710392
ETH-PERP,buy,0.026492194483341405,2021-03-18 22:45:00,1817.0,2021-03-19 02:00:00,1793.872174121481,48.13631737623133,-0.6796688106744969,-1.4109790950629504
LUNA-PERP,buy,2.2859988302474292,2021-03-21 00:30:00,21.187,2021-03-21 03:30:00,20.679815427191148,48.43345721645228,-1.226418583925505,-2.5304010117724722
ETH-PERP,sell,0.026956171321583726,2021-03-22 20:45:00,1774.0,2021-03-23 02:45:00,1746.8,47.82024792448953,0.6667727583547591,1.3953081700595238
ETH-PERP,sell,0.028786247192531634,2021-03-24 04:00:00,1672.8,2021-03-24 04:45:00,1665.9,48.15363430366692,0.1313490551772709,0.272961876757051
ETH-PERP,sell,0.030683620000798943,2021-03-25 19:15:00,1571.5,2021-03-25 21:15:00,1615.002151254738,48.21930883125554,-1.403244873116234,-2.9121691426834366
SOL-PERP,sell,3.6871143662228842,2021-03-26 09:15:00,12.8875,2021-03-26 11:45:00,12.89428174002279,47.51768639469742,-0.09154731555433337,-0.1927944109144418
SOL-PERP,buy,3.3150777050921967,2021-03-27 00:15:00,14.32,2021-03-27 01:00:00,14.46,47.47191273692026,0.3973253232661206,0.8363838050794621
ETH-PERP,buy,0.028051415439892497,2021-03-27 23:15:00,1699.4,2021-03-28 00:45:00,1710.0,47.67057539855331,0.23039805660231663,0.48297485158058034
SOL-PERP,buy,2.9742988861989277,2021-03-27 23:00:00,16.0275,2021-03-28 01:00:00,15.825114380528891,47.67057539855331,-0.6682727594077701,-1.4008752571529604
LUNA-PERP,buy,2.5557889448077047,2021-03-27 23:15:00,18.652,2021-03-28 01:30:00,18.951,47.67057539855331,0.6969071623133755,1.460900487822785
LUNA-PERP,buy,2.50485204780733,2021-03-28 11:15:00,19.083,2021-03-28 12:00:00,19.263,47.80009162830728,0.38363762896768056,0.8020262250947527
SOL-PERP,buy,2.619288330893225,2021-03-29 15:30:00,18.3225,2021-03-29 19:30:00,18.6375,47.99191044279112,0.7573095965344913,1.5768904460287436
SOL-PERP,buy,2.585624227772731,2021-03-30 00:30:00,18.7075,2021-03-30 07:45:00,19.642875,48.370565241058365,2.3491165009320003,4.853102828020388
ETH-PERP,buy,0.026730576472362752,2021-03-31 13:45:00,1853.5,2021-03-31 15:00:00,1831.5888762659602,49.54512349152436,-0.6546501535782864,-1.3203967876614155
LUNA-PERP,buy,2.6050811631151864,2021-04-01 15:45:00,18.893,2021-04-01 16:45:00,18.523257003947837,49.21779841473522,-1.031441184629945,-2.0942011102730724
LUNA-PERP,buy,2.5865461693356124,2021-04-02 20:45:00,18.829,2021-04-03 01:00:00,18.57013377155092,48.70207782242025,-0.7372836619006148,-1.5128059362066735
LUNA-PERP,sell,2.6206927284861425,2021-04-03 15:45:00,18.443,2021-04-03 21:00:00,18.787479568764525,48.33343599146993,-0.9710738539319657,-2.0105214161904748
ETH-PERP,buy,0.022308792924516947,2021-04-06 07:45:00,2144.8,2021-04-06 15:00:00,2103.744652102339,47.84789906450395,-0.9822411867049384,-2.05140480152016
LUNA-PERP,sell,2.850585593881387,2021-04-07 07:45:00,16.613,2021-04-07 14:45:00,16.094,47.35677847115148,1.414190051111078,2.988338149833142
SOL-PERP,buy,1.7897551106574947,2021-04-08 23:15:00,26.855,2021-04-09 06:45:00,26.995,48.06387349670702,0.18310089659581716,0.38068678679718915
ETH-PERP,buy,0.022985882551315003,2021-04-09 17:15:00,2095.0,2021-04-09 21:30:00,2070.0706681871766,48.155423945004934,-0.6400391707701365,-1.3281815512222372
SOL-PERP,buy,1.7245751909732259,2021-04-10 18:00:00,27.7375,2021-04-10 19:30:00,28.07,47.83540435961985,0.5060502900194298,1.0571590422981494
LUNA-PERP,buy,2.9868589754428303,2021-04-14 19:00:00,16.1,2021-04-14 21:15:00,15.62147369347393,48.08842950462957,-1.4956138915238422,-3.1079569649785723
ETH-PERP,buy,0.01913912373513954,2021-04-15 20:45:00,2473.5,2021-04-16 03:45:00,2493.9,47.34062255886765,0.3238879459274985,0.6836863679960203
SOL-PERP,buy,1.7061171422045933,2021-04-16 03:45:00,27.8425,2021-04-16 09:00:00,27.501806353474237,47.50256653183139,-0.6473599794329579,-1.3618361946787954
LUNA-PERP,sell,3.0012014339767754,2021-04-16 21:00:00,15.72,2021-04-17 01:45:00,15.786,47.17888654211491,-0.2642683913076677,-0.5605335948904477
ETH-PERP,sell,0.02125926450359742,2021-04-19 17:15:00,2213.0,2021-04-19 21:45:00,2137.7,47.04675234646109,1.5360777396678293,3.267289814121589
ETH-PERP,sell,0.022626723081722037,2021-04-20 07:30:00,2113.2,2021-04-20 09:30:00,2063.3,47.814791216295006,1.0629231255123535,2.2245578529994496
LUNA-PERP,sell,3.6592682999584607,2021-04-21 08:00:00,13.212,2021-04-21 08:45:00,13.723354329317548,48.346252779051184,-1.9401772690900172,-4.0158983021999015
ETH-PERP,sell,0.020669326881246966,2021-04-24 07:30:00,2292.1,2021-04-24 10:15:00,2332.755236401744,47.37616414450617,-0.9072312218837569,-1.9162942905732283
LUNA-PERP,sell,3.476129147003167,2021-04-24 07:45:00,13.629,2021-04-24 10:15:00,14.018055682772264,47.37616414450616,-1.4196811139532783,-2.9987138311382853
ETH-PERP,sell,0.0208456439066208,2021-04-25 07:00:00,2216.9,2021-04-25 11:45:00,2180.1,46.21270797658765,0.7029588883834658,1.522203166827741
LUNA-PERP,buy,2.614937239331689,2021-04-27 09:30:00,17.807,2021-04-27 10:00:00,18.69735,46.56418742077938,2.261389762090158,4.853102828020402
SOL-PERP,buy,1.0116052014073296,2021-04-27 09:00:00,46.03,2021-04-27 19:30:00,44.74986686433697,46.56418742077938,-1.3592727083827176,-2.917095644320034
SOL-PERP,buy,1.0527372581198637,2021-04-28 04:45:00,44.66,2021-04-28 07:15:00,43.01085247634707,47.01524594763311,-1.8007251032826326,-3.8274084101414965
LUNA-PERP,buy,2.73808831468898,2021-05-01 13:45:00,16.842,2021-05-01 15:45:00,16.60629502037919,46.1148833959918,-0.7094901204328351,-1.5374511926384495
SOL-PERP,buy,0.9580265536643018,2021-05-03 01:00:00,47.765,2021-05-03 01:30:00,48.0625,45.76013833577537,0.22074919701524404,0.48206755637430937
ETH-PERP,buy,0.015331566206852833,2021-05-03 07:30:00,2991.9,2021-05-03 09:30:00,3026.2,45.87051293428299,0.46128589188242697,1.0049227447935694
LUNA-PERP,buy,2.640029521397582,2021-05-03 08:30:00,17.375,2021-05-03 09:30:00,18.243750000000002,45.87051293428299,2.2277014606534578,4.853102828020396
SOL-PERP,buy,0.9867810567020417,2021-05-03 10:45:00,47.8475,2021-05-03 12:00:00,48.2725,47.21500661055094,0.352987372479231,0.7470939421249444
ETH-PERP,buy,0.013580004669835105,2021-05-06 17:15:00,3489.8,2021-05-06 23:15:00,3596.2,47.391500296790554,1.3775529577071344,2.9047178007545456
LUNA-PERP,buy,2.8191308575575564,2021-05-09 07:00:00,17.055,2021-05-09 11:15:00,16.852581602617683,48.08027677564412,-0.6375568869186006,-1.3250982565159493
SOL-PERP,sell,1.1690490351776974,2021-05-11 10:00:00,40.855,2021-05-11 10:15:00,40.275,47.76149833218482,0.6116569766462895,1.281545717420139
SOL-PERP,sell,1.1858227906872572,2021-05-11 19:30:00,40.535,2021-05-12 01:30:00,42.19779248720396,48.067326820507965,-2.0404517291179705,-4.247960477342158
LUNA-PERP,sell,3.0236728200608898,2021-05-11 20:15:00,15.897,2021-05-12 02:15:00,16.160620427291807,48.067326820507965,-0.8649541497083537,-1.8007243152291925
LUNA-PERP,sell,3.1305993204227534,2021-05-14 00:00:00,14.89,2021-05-14 03:15:00,15.609022981371988,46.6146238810948,-2.317809011284812,-4.97576172668717
ETH-PERP,sell,0.012611158153043528,2021-05-14 00:00:00,3696.3,2021-05-14 08:00:00,3824.3656421797564,46.61462388109479,-1.6814470801807648,-3.60965031470631
LUNA-PERP,sell,2.857005368555457,2021-05-17 09:00:00,15.616,2021-05-17 10:45:00,15.189,44.614995835362016,1.1583342571083357,2.5981077379165445
LUNA-PERP,sell,3.007930979295586,2021-05-18 19:45:00,15.025,2021-05-18 20:30:00,14.92,45.19416296391618,0.2527820076035325,0.5597162606170418
ETH-PERP,sell,0.013749750907957266,2021-05-19 08:15:00,3296.1,2021-05-19 09:15:00,3182.4,45.32055396771794,1.500992245354695,3.3142659222518724
LUNA-PERP,sell,3.392816119772833,2021-05-19 18:45:00,13.579,2021-05-19 19:30:00,12.90005,46.071050090395296,2.240665521146379,4.866906834784357
ETH-PERP,sell,0.01768792460680978,2021-05-20 23:15:00,2668.0,2021-05-21 07:45:00,2905.7114293273603,47.191382850968495,-4.273633011398773,-9.062304157433783
LUNA-PERP,sell,4.591048044651084,2021-05-20 23:15:00,10.279,2021-05-21 07:45:00,10.696304330918753,47.191382850968495,-1.9832732734430703,-4.205561306577379
ETH-PERP,sell,0.016059089477566717,2021-05-21 12:15:00,2743.8,2021-05-21 15:15:00,2647.3,44.062929708547564,1.4890988244874275,3.381849399689476
ETH-PERP,sell,0.018228501330617666,2021-05-29 03:45:00,2458.1,2021-05-29 04:30:00,2335.1949999999997,44.807479120791285,2.179211747039686,4.866906834784354
SOL-PERP,sell,1.527571094205788,2021-05-29 04:00:00,29.3325,2021-05-29 13:30:00,29.927589212223584,44.80747912079128,-0.9724078785908931,-2.171711196464097
LUNA-PERP,sell,7.955655405573875,2021-05-29 19:15:00,5.708,2021-05-29 19:30:00,5.642,45.41088105501568,0.4618655745705875,1.0177937450398797
ETH-PERP,sell,0.018513894754980297,2021-05-29 15:30:00,2452.8,2021-05-29 20:30:00,2349.0,45.41088105501567,1.8595122616828306,4.097728977799139
